text;label
United States District Court Sides Again With Park Assist on Motion of Patent Infringement Case;2
UPDATE 2-VW rejects anti-competitive allegation by parts maker Prevent;2
US charges four Chinese military officers over Equifax hack ;2
Washington State's Ban on Flavored and THC Vapes Expires;2
Wirecard Defends Accounting After Report of Unit’s Delayed Audit;2
$PYPL - PayPal's Honey Acquisition Makes No Sense. Subscribe to Seeking Alpha for more: ;0
$VIR: Vir Biotechnolog: GlaxoSmithKline (GSK) to make $250 mln equity investment in the company ;1
Stock Market Live Updates: Merger fever boosts stocks. Schwab, LVMH soar;1
$AHEXF - Adecco cleared for sale of Soliant Health ;2
$AJX - Great Ajax selling stake in Gaea unit ;2
$ALKS - Alkermes completes acquisition of Rodin Therapeutics ;2
$AMTD: TD Ameritrade to be acquired by Charles Schwab (SCHW) for approximately $26 bln in all-stock transaction ;2
$BHP $SLGGF $NCMGF - BHP buys additional stake in SolGold for $22M ;2
$CB - Chubb to purchase additional 15.3% stake in Huatai Insurance ;2
$CB: Chubb to purchase additional 15.3% of Huatai Insurance Group Company Limited ;2
$CBS $VIA $VIAB - CBS, Viacom hope to close merger next week ;2
$COP - ConocoPhillips seeking sales of Alaska assets - report ;2
$COTY - Kylie Cosmetics Deal, Potential Professional Beauty Spin-Off Make Coty A Buy. Keep reading:… ;2
$DTEGY $DTEGF - Hungary's 4iG calls off purchase of T-Systems unit ;2
$EBAY - EBay nears deal to sell StubHub - WSJ ;2
$EBAY could disclose an agreement to sell StubHub to Viagogo for about $4 billion  ;2
$EBAY: eBay confirms deal to sell StubHub to viagogo for a purchase price of $4.05 billion in cash ;2
$EVI $CLE - EVI Industries to acquire Commercial Laundry Equipment Company ;2
$FLOW $APO - Apollo near deal to buy SPX Flow power unit for $700M - Bloomberg ;2
$FLOW $APO - SPX Flow confirms deal to sell part of power and energy unit to Apollo Global ;2
$FLOW: SPX FLOW confirms deal to sell substantial portion of former Power and Energy reportable segment to Apollo... ;2
$FQVLF $RIO - First Quantum pours cold water on takeover talk ;2
$GATX - GATX to sell American Steamship Company business segment ;2
$HCHC: HC2 in advanced discussions for the potential divestiture of its 100%-owned indirect subsidiaries Continenta… ;2
$HCHC: HC2 says it is in advanced discussions for the potential divestiture of its 100%-owned indirect subsidiaries… ;2
$HPQ: HP: Xerox (XRX) increases offer price for HPQ to $24/share in cash and stock ;2
$ISRG - Intuitive Surgical acquires Orpheus Medical ;2
$ISRG has acquired privately held Orpheus Medical to deepen and expand its integrated informatics platform.;2
$KKR - KKR to buy Novaria Group ;2
$KL $DRGDF - Kirkland Lake Gold to buy Detour Gold in C$4.9B deal ;2
$KL: Kirkland Lake Gold to acquire Detour Gold in C$4.9 bln deal ;2
$MDCO $NVS The Medicines Company Enters Into Definitive Agreement to be Acquired by Novartis AG for $9.7 Billion ;2
$MDCO: The Medicines Co to be acquired by Novartis (NVS) for $85.00/share in cash ;2
$MGI: Moneygram announces that Ripple has made the final $20 mln investment in MoneyGram equity pursuant to Ripple'… ;2
$MGM $GXYEF $GIGNF - MGM officially in pursuit of Osaka casino ;2
$NVT - nVent Electric acquires WBT Business ;2
$RDS.A $MSBHF $RDS.A - Mitsubishi beats out Shell to buy Dutch power firm Eneco ;2
$RPAY - Repay Holdings buys Ventanex for up to $50M ;2
$SFTBF $SFTBY - SoftBank-backed Brandless is closing down ;2
$SIEGY $SIEGY $GCTAY - Siemens weighs buying Iberdrola's Siemens Gamesa stake ;2
$TIF France's LVMH close to buying Tiffany after sweetening offer ;2
$UTX - United Tech's Collins to expand landing systems operations ;2
$VAL - Valaris discloses 18.7% active stake by Luminus ;2
$VWDRY - Google drops plan to buy stake in Africa's biggest wind park ;2
$XEL - Xcel Energy to sell Mankato Energy Center for $680M ;2
$XPO - Elliott Capital sells its stake in XPO Logistics Europe ;2
$XRX $HPQ - Xerox's new bid could force HP reconsideration - Wells Fargo ;2
6 Potential M&A Targets For Tesla;2
Advent International Demonstrates Further Commitment to Boutique Fitness Sector Through Acquisitions of Zingfit and Triib;2
Aerie Pharma to acquire Avizorex Pharma;2
Africa Capitalworks picks up minority stake in drinks maker Gaselia;2
AlayaCare Announces Acquisition of Arrow Solutions;2
Alkermes to acquire Rodin Therapeutics for up to $950 million;2
AngloGold has picked Harmony as the buyer for its last remaining South African operations ;2
Asbury Automotive to acquire luxury dealerships from Park Place in cash deal valued at $1 billion;2
Audax picks up controlling stake in government info management, access business Kofile;2
Aurora Property Buy Write Income Trust : NTA Estimate - $6.32  #Stock #MarketScreener ;2
Austral Gold : AGD to acquire remaining 30% of Casposo Mine in Argentina #AustralGold #Stock #MarketScreener… ;2
Avery Dennison buys Smartrac’s RFID inlay business for €225M;2
Bain Capital buys Apax-backed Engineering Group in reported €1.6bn deal, Neuberger Berman reinvests;2
Bass Metals : increases Mahefedok North graphite resource by 54% #BassMetals #Stock #MarketScreener… ;2
BHP buys additional stake in SolGold for $22M;2
BHP is plans to increase its stake in SolGold, which develops projects in copper hot spot Ecuador ;2
BHP Plans to Become Largest Shareholder of Ecuador-Focused SolGold -Bloomberg #BHP #Stock #MarketScreener… ;2
Billionaire Investor Bill Ackman Trims Stake In Chipotle, But Is Still Betting Big On Burritos With 5% Stake;2
BlackRock Cuts Stake in U.S. Coal Giant After Climate Pledge;2
Blackstone set for good return through $2.7bn FGL buyout by Fidelity National;2
Blackstone to Invest in Engineers Gate After Founder Dubin Exits;2
Boost founder says willing to pay up to $2 billion to buy brand from Sprint;2
Boost founder says willing to pay up to $2 bln to buy brand from Sprint;2
Boost Mobile founder offers to buy prepaid brand - CNBC;2
Broadridge acquires Clearstructure Financial Technology;2
Brookfield a potential suitor for Trans Mountain, analyst says;2
Brookfield a potential suitor for Trans Mountain, analyst says #economy #MarketScreener ;2
Brookfield seen as 'dark horse' buyer for Trans Mountain after equity raise;2
Cambrian Innovation Acquires Baswood and Accelerates Progress Toward Sustainable Industrial Wastewater Management;2
Capgemini will not be pressured into higher Altran bid, CEO says #AltranTechnologies #Stock #MarketScreener… ;2
Catalent Completes Acquisition of MaSTherCell;2
CBS, Viacom hope to close merger next week;2
Charles Schwab : Investment Advisers Fear Losing Out in a Schwab-TD Ameritrade Deal #CharlesSchwab #Stock… ;2
Charles Schwab : to Buy TD Ameritrade for $26 Billion #CharlesSchwab #Stock #MarketScreener ;2
Charles Schwab to buy TD Ameritrade for $26 billion;2
China Mengniu Dairy : DISCLOSEABLE TRANSACTION ACQUISITION OF LION-DAIRY & DRINKS PTY LTD ... #ChinaMengniuDairy… ;2
China’s BAIC Mulls Raising Daimler Stake to Almost 10%;2
China’s State Grid Nears Oman Electricity Stake Purchase;2
China's State Grid Nears Oman Electricity Stake Purchase;2
Chinese owner looks to tighten grip on PizzaExpress ;2
Chubb to purchase additional 15.3% stake in Huatai Insurance;2
CIT gets OCC approval for Mutual of Omaha Bank purchase;2
Comfort Systems USA Announces Acquisition;2
Coty buys majority interest in Kylie Jenner beauty line;2
Coty takes $600 million bet on reality star Kylie Jenner's beauty brands;2
Coty to buy 51% ownership of the partnership for $600 mln;2
Coty to take a 51% stake in Kylie Cosmetics for $600 million;2
Cresco Labs Closes Acquisition of Hope Heal Health, Inc., Launches First Day of Adult-Use Cannabis Sales in Massachusetts;2
Cybersecurity company Forescout to be acquired by Advent in all-cash deal valued at $1.9 billion;2
DealerSocket Completes Acquisition of Auto/Mate;2
Delivery Hero Nears Agreement to Buy Woowa in $4 Billion Deal;2
Delta's private jet business to gain equity stake in merger with Wheels Up;2
Deutsche Bank Adds Capital Group as Investor in Lift for Sewing;2
Deutsche Bank welcomes Capital Group with 3.1% stake;2
DHL Invests $136 Million In New Logistics Hub;2
Diamond Hill Capital Trades Devon for Chevron;2
Did TCF Financial's Chemical Merger Spark a Positive Reaction for Investors?;2
Diodes, Lite-On deal facing Chinese scrutiny - Bloomberg;2
DXP Enterprises Completes Acquisition of Turbo Machinery Repair, Inc.;2
eBay $EBAY reportedly nears deal to sell StubHub for $4 billion;2
EBay : Nears Deal to Sell StubHub to Viagogo for Roughly $4 Billion #eBay #Stock #MarketScreener… ;2
Ebay confirms StubHub sales to Viagogo for $4.05B;2
EBay nears deal to sell StubHub - WSJ;2
EBay selling StubHub to Viagogo for $4 billion–plus;2
EBay selling StubHub to Viagogo for $4 billion–plus ;2
EBay Sells StubHub For $4B;2
Ebay sells StubHub to ticket marketplace Viagogo for $4.05 billion in cash;2
EBay Sells StubHub to Viagogo for $4.05 Billion;2
EBAY STUBHUB SALE DONE AT 25X EBITDA, CNBC'S FABER SAYS ;2
EBay to sell ticketing unit StubHub for $4.05 billion;2
Emami Agrees To Sell Cement Unit To Nirma;2
Estee Lauder buys its first Asia-based beauty brand;2
Estee Lauder to acquire shares of Dr. Jart+ it does not already own;2
Estee Lauder to acquire shares of Dr. Jart+ parent it does not already own;2
Euronext sifts coronavirus market rubble for takeover targets ;2
Exclusive: BP eyes sale of Algerian gas plant after Rosneft talks fail - sources;2
Exclusive: Daimler seeks majority control of its main China joint venture;2
Experience Management Leader Medallia to Acquire Video Feedback Platform, LivingLens;2
Famur S A : TDJ Equity I Sp. z o.o. takes up controlling stake in Famur Famak S.A., subsid... #FamurSA #Stock… ;2
Fed, FDIC approve BB&T, SunTrust merger;2
Fed, FDIC approve merger of BB&T, SunTrust banks;2
Fidelity National Financial to buy FGL Holdings in a deal valued at $2.7 bln;2
Fidelity National to buy FGL Holdings in a deal valued at $2.7 billion;2
Fidelity National to buy FGL Holdings in diversification play;2
Fidelity National to pay $12.50 for each FGL share, a 2.9% premium to Thursday's closing price;2
Flügger A/S : Flügger buys majority stake in paint manufacturer Unicell #Flügger #Stock #MarketScreener… ;2
Forescout acquired for $1.9B;2
Forescout to be acquired by private-equity firm Advent in all-cash deal valued at $1.9 bln;2
Fortress Seeks $1 Billion for Transportation Firm Trac;2
Francisco and Eliott are in talks to buy LogMeIn via @business ;2
French luxury goods owner LVMH has agreed to buy U.S. jeweler Tiffany for $16.2 billion in its biggest acquisition… ;2
Gamma Communications : acquires Unified Communications infrastructure provider Telsis ... #GammaCommunications… ;2
GATX to sell American Steamship Company business segment;2
Geely and Volvo Cars chairman proposes merging groups ;2
General Atlantic Invests $200 Million In Byju’s;2
Google acquires CloudSimple to ease VMware implementations;2
Google Makes Another Cloud Acquisition During Antitrust Probe;2
Google's plan to buy a stake in Africa's largest wind farm has ended after delays to the project, Danish wind turbi… ;2
Hillhouse Capital to bid for Thyssenkrupp elevator unit - Bloomberg;2
Hitachi nearing deal to sell chemical unit to Showa Denko - Nikkei #Hitachi #Stock #MarketScreener… ;2
HP is preparing to reject Xerox’s request to open its financial books after turning down its unsolicited merger off… ;2
HP Rejects Xerox 'Unsolicited' Buyout Offer, Open To Further Discussion;2
HP rejects Xerox&apos.s $33.5B hostile takeover attempt;2
HP Rejects Xerox's Buyout Offer: Experts Debate What's Next;2
Hudson's Bay Investor Group Said to Consider Shelving Takeover;2
ICYMI: 81% of U.S. small businesses are 'nonemployer' firms — meaning they have no employees other than the owner(s… ;2
IFF to Merge with DuPont’s Nutrition & Biosciences Business;2
IFF to merge with DuPont's $26.2 billion nutrition unit;2
IFF Wins DuPont Nutrition Unit Over Kerry in $26.2 Billion Deal;2
Illycaffe, one of Italy’s largest coffee roasters, has kicked off the sale of a minority stake to support its expan… ;2
Ingram Micro Further Enhances European IT Services Capabilities with Acquisition of Ictivity;2
INSERTING and REPLACING Diversified Search Acquires Storbeck Search & Associates;2
Interlink Plus, Inc. and Loop Media, Inc. Close Merger;2
Intuitive Surgical Expands Into Hospital Informatics With Orpheus Medical Acquisition;2
IVE : Strategic Acquisition of Salmat Marketing Solutions #IVE #Stock #MarketScreener ;2
KKR is fashioning $8B bid for Coty beauty division - Sky News;2
Koch Buys Rest of Infor in Deal Valuing Software Maker at $11 Billion;2
Kylie deal seen as a positive for Coty;2
Kylie Jenner Sells $600 Million Stake in Beauty Line to Coty;2
Kylie Jenner-Coty Deal Led by Little-Known Adviser Tiger Chark;2
L Brands Is Looking to Sell Victoria's Secret;2
Luxury giant LVMH is reportedly nearing an agreement to add Tiffany & Co. to its portfolio. The acquisition deal wo… ;2
LUXURY PURCHASE: French conglomerate LVMH is close to a deal to buy Tiffany & Co. for more than $16 billion ;2
Luxury Tycoon Said to Mull $1.5 Billion South African Fiber Sale;2
LVMH agreed to buy Tiffany for more than $16 billion in the largest luxury-goods deal ever ;2
LVMH and Tiffany & Co. are finally getting together after weeks of anticipation. The French luxury group will pay $… ;2
LVMH is buying Tiffany & Co. for $16,200,000,000. Here’s what this deal means for the iconic jewelry brand.… ;2
LVMH Moët Hennessy Vuitton : Bets It Can Restore Tiffany's Shine With $16 Billion Deal -- ... #LVMH #Stock… ;2
LVMH targets affluent tourists with Paris department store revamp ;2
LVMH targets tourist shoppers with revamp of historic Paris store;2
LVMH to buy Tiffany for $16.2 billion;2
LVMH will acquire Tiffany for $16.2 billion in a $135-per share cash deal that will help the French luxury goods ow… ;2
LVMH/Tiffany: diamond geezer ;2
LVMH's $16 billion purchase of Tiffany & Co. wins applause from analysts and investors ;2
Manna Pro Products Acquires Promika, LLC Pet Brands to Expand Category Leadership in Companion Pet Care and Wellness;2
Mediaset set to win more time to complete merger of Italy, Spain units: sources;2
Medical Properties highlights $861M of acquisitions in Q4;2
Merger Monday roars back — LVMH buys Tiffany, Charles Schwab buys TD Ameritrade by… ;2
Mitsubishi-led consortium to buy Eneco for €4.1bn ;2
Molson Coors said to be weighing sale of European business;2
Mr. Greens Announces Acquisition of Cawoods Produce;2
NOVARTIS : CHF0.50(REGD) Novartis To Acquire The -2- #Novartis #Stock #MarketScreener ;2
Novartis : Nears Deal to Buy Cholesterol-Drug Maker Medicines Co. #Novartis #Stock #MarketScreener… ;2
Novartis Confirms Deal To Acquire Medicines Company For $9.7B;2
Novartis Finally Comes Through With Its Acquisition of Medicines Co;2
Novartis has agreed to buy Medicines Co. in a $6.8 billion deal ;2
Novartis nears $9bn deal to buy The Medicines Company ;2
"Novartis takes on Sanofi, Amgen with $9.7 billion takeover of heart drug maker
";2
NV5 Global to acquires Quantum Spatial for $303M. and announces $20M Owner’s Representative Contract;2
nVent Electric acquires WBT Business;2
"NYSE Opening Bell 🔔:
 
Quaker Houghton (NYSE: $KWR) celebrates its merger with Houghton International ";2
Perelman’s Discount Drug Company Brushes Off Buyout Approaches;2
Pixelle Acquires Specialty Papers Business from Verso;2
Qiagen takeover likely, just further away - Evercore;2
Ramelius Resources to scoop up Spectrum Metals;2
Ray-Ban Tycoon Eyes Bigger Mediobanca Stake in Italy Bet;2
Raytheon Shows Its Strength Heading Into United Technologies Deal;2
Religare Group To Sell Equity In Health Insurance Arm To Kedaara Group For Rs 400 Crore;2
REPAY Announces the Acquisition of Ventanex;2
Riddell Sells Kollege Town Sports Apparel Division to BSN SPORTS;2
Rimkus Consulting Group, Inc. Acquires Mechanical and Electrical Engineering Consulting Firm Amset Technical Consulting, Inc.;2
Robertson's Tiger Management Buys Adobe, Facebook;2
Sage Group to Sell Payments Business to Elavon for $300 Million;2
SAIC to Acquire Unisys Federal in Accretive, Strategic and Value Creating Transaction;2
SAIC to acquire Unisys Federal unit for $1.2B;2
San Francisco Tries to Rally Public to Buy Piece of PG&E;2
Saracen Mineral : Super pit acquisition now unconditional, hedging update #SaracenMineral #Stock #MarketScreener… ;2
SB Financial to buy Edon Bancorp for ~$15.5M;2
Schick Parent Company Edgewell Drops Bid for Harry's Razors;2
Science Applications International to buy Unisys's U.S. Federal business for $1.2 bln;2
Siemens Considers Buying Iberdrola’s Siemens Gamesa Stake;2
Siemens Considers Buying Iberdrola's Siemens Gamesa Stake;2
Siemens is considering buying Iberdrola’s stake in a wind-turbine maker ;2
Simon Property to buy mall owner Taubman in $3.6bn deal ;2
Simon's High-Premium Buyout of Taubman May Not Be as Pricey as It Looks;2
Singapore Government, Monetary Authority Hike Stake In Zee Entertainment;2
Sonoco Products buys healthcare packaging medical device thermoformer for $187M;2
SPX Flow confirms deal to sell part of power and energy unit to Apollo Global;2
Stericycle offloads environmental unit to Harsco;2
Stericycle to divest DES unit for $462.5M;2
Sterling Organization announces the acquisition of a 244,917-square-foot grocery-anchored property in Colleyville,... ;2
Stock Market Update: Carlyle Group adds stake in American Express' travel business;2
Stock Market Update: Novartis acquires The Medicines Co. for nearly $10 billion;2
Strides To Acquire 18 Abbreviated New Drug Applications From Pharmaceutics International;2
Sun Kissed Acquires Hakuna Supply, an Award-Winning Commercial Stage CBD Products Company  ;2
Taurus Investment sells $614m logistics portfolio, exits fund;2
TD Ameritrade stockholders would get 1.0837 Schwab shares for each TD Ameritrade share, representing a 17% premium. ;2
Telidyne Announces Purchase of 56% Stake in Ducon Infratechnologies Ltd;2
"The big LVMH-Tiffany deal is getting closer 
";2
Tiberius Acquisition : CFTC Approves One Final, Two Proposed Rules at December 10 Open Meeting #TiberiusAcquisition… ;2
Tilray, Privateer Holdings Close Merger Deal;2
T-Mobile CEO takes the stand in T-Mobile/Sprint merger trial;2
T-Mobile is eyeing a price cut in its merger with Sprint, sources say ;2
Toronto-Dominion to Own 13% Charles Schwab Stake After Ameritrade Deal #TorontoDominionBank #Stock #MarketScreener… ;2
Total gets Libya's approval to acquire Marathon Oil concession ;2
UniCredit cuts further its stake in Turkey's Yapi Kredi;2
United Bankshares to buy Carolina Financial for a 16% premium, in a deal valued at $1.1 billion;2
United Bankshares to buy Carolina Financial in a stock deal valued at $1.1 bln;2
UPDATE 1-Canadian Competition Bureau clears Pembina's Kinder Morgan buy;2
UPDATE 1-Novartis eyes Medicines Co to boost cardio franchise - report;2
Upland Software acquires Localytics for $67.7M;2
Vonovia : Hembla Acquisition Becomes Final #Vonovia #Stock #MarketScreener ;2
Winklevoss brothers acquire crypto collectible startup;2
Zayo Group to Consider Sale of Colocation Division;2
#DailyDataPoint: For the U.S., the December tariff round on China would have more costs than benefits (via… ;0
$ECONX: Nonfarm Payroll Revisions- October revised to 135K from 189K. September revised to 193K from 180K ;0
$ECONX: November Nonfarm Private Payrolls 125K vs 153K consensus ;0
$ECONX: November Unemployment Rate 4.9% vs 4.1% consensus ;0
$FXC $EWC $BBCA - Canada reports 71K job loss in November ;0
$NSANY - Coronavirus impact hits auto supply chain ;0
2019 jobs gains revised down slightly to 2.09 million;0
A new WTO ruling is allowing for $7.5 billion in tariffs on EU goods, meaning your favorite French wine is about to… ;0
A railway strike is gripping Canada’s $1.7 trillion economy ;0
A surge in the number of people who can’t pay their debts is raising eyebrows in Canada (via @fournierwire &… ;0
About half of U.S. small businesses haven't paid their full rent or mortgage yet this month as a result of the coro… ;0
Americans are predicted to fall behind on their credit card bills at the highest rate in a ten years ;0
Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in… ;0
Americans' outlook on the economy faltered significantly last month as the coronavirus crisis began to take hold in… ;0
Australia Cuts Forecasts for Wage Increases, Economic Growth and Budget Surplus;0
Blue-collar hiring in the U.S. has slowed to a trickle: Rex Nutting;0
Brazil tropical fruit exports to EU hit by coronavirus - industry group #economy #MarketScreener… ;0
Brazil's Current Account Deficit Widened in October #economy #MarketScreener ;0
BREAKING: Mortgage forbearance requests jump nearly 2,000% as borrowers seek relief during coronavirus outbreak ;0
Business growth in Dubai stalled while jobs disappeared at the fastest pace in at least a decade in the latest sign… ;0
California boosts pot taxes, shocking unsteady industry ;0
Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… ;0
Canadian consumers filed the largest number of insolvencies in almost a decade at the end of last year ;0
Capacity Utilisation In Manufacturing Sector Drops To Lowest In A Decade, RBI Survey Shows;0
Chain store sales cool down ;0
Chain store sales fall back from recent pace;0
China debates drastically reducing or even abandoning its economic growth target ;0
.@KansasCityFed labor market conditions indicators for March register the largest single-month declines in the hist… ;0
China Virus Crisis Roils Supply Chains for Global Manufacturers;0
China won't resort to massive infrastructure stimulus as investment slows;0
China’s Trade Likely Shrank in January Ahead of Holiday Shutdown;0
China's electric car sales slump, squeezing automakers ;0
China's GDP growth this quarter will be 0%, according to top economist Ed Hyman;0
China's Hebei province imposes total ban on P2P platforms;0
China's house price growth to hit five-year low in 2020 - Reuters poll #economy #MarketScreener… ;0
China's Skyscraper Boom Comes Crashing Down Amid Developer Default  ;0
Chinese investment in clean energy is plummeting — down from $76bn during the first half of 2017, to $29bn during t… ;0
CN Rail Strike Begins in Threat to Canadian Oil, Grain Cargo;0
CN Rail Strike Begins, Threatening Canada Oil, Grain Shipments;0
Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13% ;0
Consumer Insolvencies Approach Record in Debt-Weary Canada;0
Core US PPI surprises on the downside;0
CPI Inflation Surges To 5.54% In November;0
Credit Suisse's James Sweeney expects a modest move higher in core inflation ;0
Customer Complaints Spike In FY19, Up 50% In Three Years, Says RBI Report;0
Dozens of U.K. retailers have been forced to close stores and slash rents as they compete with online rivals, sendi… ;0
Dubai's jobs disappeared at the fastest pace in at least a decade in the latest signs of strain on the Middle East'… ;0
Dubai's Jobs Vanish at the Fastest Pace in a DecadeÃ‚Â ;0
Egypt's inflation inched higher for a third straight month in urban parts of the country ;0
"The New York Fed's March survey of consumer expectations showed ""a substantial deterioration in financial and econo… ";0
Employee furloughs in the retail industry are now well over 1 million after one of America's biggest clothing store… ;0
EU Poised to Send Warning to China on 5G;0
Eurozone Manufacturing Recession Although Not The Eurozone As A Whole. #markets #economy #finance;0
"Fed's ""National Activity Index"" Plunges To 2-Year Low ";0
Fmr. White House advisor says Trump will slap tariffs on China in December;0
Fourth-quarter unit-labor costs climb 1.4%;0
German industrial orders fell unexpectedly in October as demand at home and from outside the euro zone weakened. Mo… ;0
German Industry Slump Set to Cast Shadow on Economy Through 2020;0
German Recession Risk Returns With Crisis-Era Plunge in Output;0
Global growth could slow by 1% if the coronavirus outbreak continues, Blackstone's Byron Wien says.... ;0
Higher Real Rates Affect Economic Growth, Says Bank of America Securities;0
Household debt jumps the most in 12 years, Federal Reserve report saysÂ ;0
IHS Markit sees U.S. GDP growth falling to 2.1% in 2020 from 2.5% in 2017-2019;0
IMF Likely To Downgrade India’s Growth Forecast Significantly In January, Says Gita Gopinath;0
India IIP Data: Industrial Production Contracts 3.8% In October ;0
Indonesia Braces for Export Hit as Virus Saps Chinese Demand;0
Indonesia is grappling with surging garlic prices as the coronavirus spurs fears over supply disruptions in China ;0
January jobs report isn't a 'breakout to the upside', economists say;0
Japan declares state of emergency #economy #MarketScreener ;0
Japan Recession Risks Prompt Forecasts of 2020 Contraction;0
Japanese companies prepare to close retail stores, restaurants, movie theaters and offices, after the government de… ;0
JPMorgan anticipates ‘disorderly’ year-end funding pressures again as banks retrench ;0
Kenya GDP growth to drop to 3% or less in 2020 due to novel coronavirus - finance minister #economy #MarketScreener… ;0
Kudlow says China tariffs still on table for Dec. 15 ;0
KUDLOW SAYS TRUMP IS NOT READY TO SIGN ANY TRADE DEAL WITH CHINA;0
"KUDLOW: NO PLANS FOR CHINA, U.S. LEADERS TO MEET AT PRESENT

Tariff deadline is in 9 days";0
Lackluster U.S. retail sales cast shadow on fourth-quarter economic growth;0
Leading institutes see German economy shrinking 4.2% this year - sources ;0
Loss of working hours to equal 195m full-time jobs, UN agency warns ;0
Majority of U.S. firms in China see revenue hit from coronavirus: AmCham survey;0
Many small businesses in the U.S. were vulnerable even before the coronavirus crisis hit, a New York Fed report sho… ;0
Mass layoffs push Canada consumer confidence to all-time low ;0
Mexican Economy Stagnated in Third Quarter #economy #MarketScreener ;0
Mexico’s Economy Suffered Slight Recession in First Half;0
More foreign firms abandoned U.S. deals amid Trump administration scrutiny: report ;0
New wind farm financing in Europe to face delays in 2020: report ;0
NEW: Sentiment among U.S. small businesses collapsed in March by the most on record ;0
November retail sales fall short of expectations amid holiday shopping season;0
Optimism among U.S. small businesses plummets by most ever via @business ;0
Panic buying, trade curbs cause shortages of coronavirus drugs in EU #economy #MarketScreener… ;0
Policy changes to reduce global warming could force a net $1.6 trillion repricing in sectors from energy to agricul… ;0
Potential global slowdown stokes expectations of a cut in interest rates    ;0
Prices for key food staples are starting to soar in some parts of the world ;0
Protests Hit Hong Kong Property Market;0
Retail sales growth softens;0
Retail sales minus gas, autos flat in November;0
Risk of recession returns to Germany;0
S.F. Fed's Daily News Sentiment Index shows mood worsened in January ;0
Small Business Optimism Crashes By Most Ever ;0
South African Business Mood Has Worst Start to Year Since 1993;0
State Borrowings Set To Surge In FY21 Amid Revenue Slowdown: ICRA;0
Stock Market Update: NAHB Housing Market Index ticks down in November;0
Stock Market Update: Trade enthusiasm continues to wane;0
Strong demand for the small business relief program is “a really good sign for what the economy might look like 2-3… ;0
Surprise German Factory Order Slump Shows Worst Isn't Over;0
Taiwan Exports Plummet as Coronavirus Threatens Trade Recovery;0
The biggest U.S. retail organization warns that imports are falling sharply -- a sign that supply chains will be di… ;0
The euro-area economy came close to a halt in November as the steep decline in manufacturing spread further into se… ;0
The longer coronavirus dents China's industrial output, the bigger the risk to global supply chains ;0
The number of U.S. homeowners who have stopped making mortgage payments is surging ;0
The number of U.S. homeowners who have stopped making mortgage payments is surging ;0
The outlook for Finland's economy has dramatically worsened due to the coronavirus outbreak, with the country's cen… ;0
The U.S. resident population may have grown at its slowest peacetime rate ever in 2019 ;0
This State’s Unemployment Rate Is 70% Higher Than America’s;0
This week in Trumponomics: 'Phase one' fizzles by @rickjnewman ;0
Tobacco exports from Tanzania-a key crop and source of foreign exchange-could drop as much as 20% this year because… ;0
Tobacco exports from Tanzania-a key crop and source of foreign exchange-could drop as much as 20% this year because… ;0
Trucking companies failing at nearly triple the rate of 2018;0
Trump Has Few Options to Juice the Economy Ahead of November;0
Trump threatens China with higher tariffs if trade deal not made;0
Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites ;0
U.K. labor market freezes during Brexit and election uncertainty ;0
U.S. consumer debt grew in February by the most in 7 months ;0
U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey ;0
U.S. December wholesale inventories revised lower;0
U.S. deficit soars to $342 billion in two months via @FoxBusiness ;0
U.S. economy is in a contraction, says Larry Kudlow, adding that it could reopen in four to eight weeks ;0
U.S. farms face crop losses due to foreign worker delays #economy #MarketScreener ;0
U.S. job cuts double in January: Challenger;0
U.S. job openings remained elevated in February, prior to the unprecedented surge in layoffs ;0
U.S. Productivity Rose Less Than Forecast in Fourth Quarter;0
U.S. Retail Sales Miss Forecasts as Restaurants Decline;0
U.S. retail sales rise 0.2% in November, below forecast;0
U.S. wholesale inventories drop 0.2% in December;0
UK housing market on hold due to coronavirus crisis - Halifax ;0
Unemployment could already be at 12-13%, and second-quarter GDP could decline by at least 30%, former Fed Chair Jan… ;0
US Fertility Rate Hit Record Low In 2018 ;0
Vehicle sales dropped by almost 2 million from only two years ago. How will car companies respond? (via @bopinion) ;0
Wholesale inventories in the U.S. slip 0.2% in December;0
Wholesale trade underwhelm in December;0
Why China's coronavirus is more dangerous for the global economy than SARS was in 2003 via @BW;0
With milk prices plunging to lows, dairy farmers are dumping the product to curb an oversupply during the… ;0
World trade drops sharply in September ;0
World trade to remain below trend as tensions continue, WTO says;0
WTO expects tariff to threaten global goods trade;0
$ECONX: January University of Michigan Consumer Sentiment- Revision 99.8 vs 99.1 consensus.... ;1
$ECONX: Nonfarm Payroll Revisions- October revised to 156K from 128K. September revised to 193K from 180K ;1
$ECONX: November Average Hourly Earnings M/M +0.2% vs +0.3% consensus, prior +0.36% from +0… ;1
$ECONX: November Nonfarm Private Payrolls 254K vs 175K consensus ;1
$ECONX: November Unemployment Rate 3.5% vs 3.6% consensus ;1
$SOYB $MOO $FTAG - Soybeans rebound as China trade talks make progress ;1
$SUMRX: Economic Summary: Nonfarm Payrolls in November blow past expectations. Unemployment ticks lower to 3.5% ;1
